Governorate,Date,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
New Valley,2025-09-22,0,33.3,20.0,34,Open-Meteo Historical Weather API
New Valley,2025-09-23,0,33.5,20.2,32,Open-Meteo Historical Weather API
New Valley,2025-09-24,0,34.3,21.2,30,Open-Meteo Historical Weather API
New Valley,2025-09-25,0,34.3,19.5,29,Open-Meteo Historical Weather API
New Valley,2025-09-26,0,32.5,20.5,34,Open-Meteo Historical Weather API
New Valley,2025-09-27,0,34.0,20.9,37,Open-Meteo Historical Weather API
New Valley,2025-09-28,0,35.0,20.6,31,Open-Meteo Historical Weather API
New Valley,2025-09-29,0,36.2,21.7,30,Open-Meteo Historical Weather API
New Valley,2025-09-30,0,37.7,22.9,26,Open-Meteo Historical Weather API
New Valley,2025-10-01,0,35.9,24.1,30,Open-Meteo Historical Weather API
New Valley,2025-10-02,0,38.0,22.5,24,Open-Meteo Historical Weather API
New Valley,2025-10-03,0,35.4,23.9,28,Open-Meteo Historical Weather API
New Valley,2025-10-04,0,33.7,21.7,29,Open-Meteo Historical Weather API
New Valley,2025-10-05,0,33.1,22.3,32,Open-Meteo Historical Weather API
New Valley,2025-10-06,0,32.0,21.3,35,Open-Meteo Historical Weather API
New Valley,2025-10-07,0,34.3,18.4,33,Open-Meteo Historical Weather API
New Valley,2025-10-08,0,35.5,21.5,28,Open-Meteo Historical Weather API
New Valley,2025-10-09,0,32.3,22.8,32,Open-Meteo Historical Weather API
New Valley,2025-10-10,0,30.0,19.0,34,Open-Meteo Historical Weather API
New Valley,2025-10-11,0,29.5,19.1,40,Open-Meteo Historical Weather API
New Valley,2025-10-12,0,29.7,19.1,44,Open-Meteo Historical Weather API
New Valley,2025-10-13,0,30.5,19.0,43,Open-Meteo Historical Weather API
New Valley,2025-10-14,0,31.0,18.8,38,Open-Meteo Historical Weather API
New Valley,2025-10-15,0,30.9,19.1,40,Open-Meteo Historical Weather API
New Valley,2025-10-16,1,31.9,20.5,38,Open-Meteo Historical Weather API
New Valley,2025-10-17,0,32.8,20.7,38,Open-Meteo Historical Weather API
New Valley,2025-10-18,0,33.2,20.8,34,Open-Meteo Historical Weather API
New Valley,2025-10-19,0,33.3,19.8,32,Open-Meteo Historical Weather API
New Valley,2025-10-20,0,33.7,19.1,30,Open-Meteo Historical Weather API
New Valley,2025-10-21,0,36.1,19.6,21,Open-Meteo Historical Weather API
New Valley,2025-10-22,0,36.2,19.6,20,Open-Meteo Historical Weather API
New Valley,2025-10-23,0,34.8,18.4,24,Open-Meteo Historical Weather API
New Valley,2025-10-24,0,33.0,18.5,27,Open-Meteo Historical Weather API
New Valley,2025-10-25,0,33.8,19.9,26,Open-Meteo Historical Weather API
New Valley,2025-10-26,0,32.8,19.2,32,Open-Meteo Historical Weather API
New Valley,2025-10-27,0,31.9,19.8,41,Open-Meteo Historical Weather API
New Valley,2025-10-28,0,31.4,18.2,40,Open-Meteo Historical Weather API
New Valley,2025-10-29,0,31.7,18.3,38,Open-Meteo Historical Weather API
New Valley,2025-10-30,0,31.5,19.4,40,Open-Meteo Historical Weather API
New Valley,2025-10-31,0,30.0,18.9,49,Open-Meteo Historical Weather API
New Valley,2025-11-01,3,31.8,17.4,53,Open-Meteo Historical Weather API
New Valley,2025-11-02,51,36.3,22.7,35,Open-Meteo Historical Weather API
New Valley,2025-11-03,2,34.7,23.0,24,Open-Meteo Historical Weather API
New Valley,2025-11-04,3,32.2,19.5,39,Open-Meteo Historical Weather API
New Valley,2025-11-05,0,31.4,17.2,42,Open-Meteo Historical Weather API
New Valley,2025-11-06,0,29.0,18.3,48,Open-Meteo Historical Weather API
New Valley,2025-11-07,1,28.6,16.0,42,Open-Meteo Historical Weather API
New Valley,2025-11-08,3,29.2,17.4,36,Open-Meteo Historical Weather API
New Valley,2025-11-09,1,30.2,19.0,43,Open-Meteo Historical Weather API
New Valley,2025-11-10,0,31.4,17.0,56,Open-Meteo Historical Weather API
New Valley,2025-11-11,0,30.0,18.6,54,Open-Meteo Historical Weather API
New Valley,2025-11-12,1,27.8,17.5,45,Open-Meteo Historical Weather API
New Valley,2025-11-13,0,26.7,14.6,43,Open-Meteo Historical Weather API
New Valley,2025-11-14,1,25.3,13.9,47,Open-Meteo Historical Weather API
New Valley,2025-11-15,0,24.8,12.8,51,Open-Meteo Historical Weather API
New Valley,2025-11-16,0,25.4,11.4,52,Open-Meteo Historical Weather API
New Valley,2025-11-17,0,25.5,13.6,54,Open-Meteo Historical Weather API
New Valley,2025-11-18,2,25.2,12.2,51,Open-Meteo Historical Weather API
New Valley,2025-11-19,0,25.9,10.3,47,Open-Meteo Historical Weather API
New Valley,2025-11-20,0,28.3,11.6,49,Open-Meteo Historical Weather API
New Valley,2025-11-21,0,33.3,16.0,34,Open-Meteo Historical Weather API
New Valley,2025-11-22,3,33.7,19.8,29,Open-Meteo Historical Weather API
New Valley,2025-11-23,3,32.3,19.6,27,Open-Meteo Historical Weather API
New Valley,2025-11-24,3,27.4,19.5,40,Open-Meteo Historical Weather API
New Valley,2025-11-25,1,24.9,17.4,50,Open-Meteo Historical Weather API
New Valley,2025-11-26,2,25.1,11.9,44,Open-Meteo Historical Weather API
New Valley,2025-11-27,3,25.7,11.0,38,Open-Meteo Historical Weather API
New Valley,2025-11-28,3,25.1,11.1,36,Open-Meteo Historical Weather API
New Valley,2025-11-29,3,27.1,11.5,33,Open-Meteo Historical Weather API
New Valley,2025-11-30,3,23.4,15.3,29,Open-Meteo Historical Weather API
New Valley,2025-12-01,3,21.6,13.5,46,Open-Meteo Historical Weather API
New Valley,2025-12-02,3,24.0,12.2,52,Open-Meteo Historical Weather API
New Valley,2025-12-03,3,25.0,13.6,49,Open-Meteo Historical Weather API
New Valley,2025-12-04,3,27.1,11.5,42,Open-Meteo Historical Weather API
New Valley,2025-12-05,3,29.0,15.3,27,Open-Meteo Historical Weather API
New Valley,2025-12-06,3,25.8,14.3,39,Open-Meteo Historical Weather API
New Valley,2025-12-07,3,21.5,9.8,38,Open-Meteo Historical Weather API
New Valley,2025-12-08,0,21.8,8.2,46,Open-Meteo Historical Weather API
New Valley,2025-12-09,1,21.6,9.4,55,Open-Meteo Historical Weather API
New Valley,2025-12-10,51,21.8,10.1,62,Open-Meteo Historical Weather API
New Valley,2025-12-11,3,21.0,9.2,56,Open-Meteo Historical Weather API
New Valley,2025-12-12,0,21.0,8.0,54,Open-Meteo Historical Weather API
New Valley,2025-12-13,2,21.1,8.3,57,Open-Meteo Historical Weather API
New Valley,2025-12-14,1,22.2,10.0,60,Open-Meteo Historical Weather API
New Valley,2025-12-15,1,21.7,11.8,66,Open-Meteo Historical Weather API
New Valley,2025-12-16,3,20.8,11.4,58,Open-Meteo Historical Weather API
New Valley,2025-12-17,3,21.0,10.3,60,Open-Meteo Historical Weather API
New Valley,2025-12-18,3,19.9,9.1,46,Open-Meteo Historical Weather API
New Valley,2025-12-19,3,21.1,6.8,43,Open-Meteo Historical Weather API
New Valley,2025-12-20,1,21.2,7.9,46,Open-Meteo Historical Weather API
New Valley,2025-12-21,3,21.8,8.8,47,Open-Meteo Historical Weather API
New Valley,2025-12-22,3,22.9,8.7,41,Open-Meteo Historical Weather API
New Valley,2025-12-23,3,20.2,9.1,47,Open-Meteo Historical Weather API
New Valley,2025-12-24,3,22.5,9.5,46,Open-Meteo Historical Weather API
New Valley,2025-12-25,3,23.1,9.3,46,Open-Meteo Historical Weather API
New Valley,2025-12-26,0,21.4,9.2,60,Open-Meteo Historical Weather API
New Valley,2025-12-27,1,21.5,9.4,61,Open-Meteo Historical Weather API
New Valley,2025-12-28,0,21.6,7.5,57,Open-Meteo Historical Weather API
New Valley,2025-12-29,0,21.8,6.7,46,Open-Meteo Historical Weather API
New Valley,2025-12-30,0,21.5,8.5,53,Open-Meteo Historical Weather API
New Valley,2025-12-31,0,23.2,7.6,46,Open-Meteo Historical Weather API
Suez,2022-01-01,61,17.2,12.6,81,Open-Meteo Historical Weather API
Suez,2022-01-02,51,17.5,10.4,83,Open-Meteo Historical Weather API
Suez,2022-01-03,53,17.9,11.1,81,Open-Meteo Historical Weather API
Suez,2022-01-04,2,18.2,12.4,75,Open-Meteo Historical Weather API
Suez,2022-01-05,1,18.3,10.0,75,Open-Meteo Historical Weather API
Suez,2022-01-06,3,17.8,7.9,79,Open-Meteo Historical Weather API
Suez,2022-01-07,2,18.9,10.9,68,Open-Meteo Historical Weather API
Suez,2022-01-08,1,18.5,10.2,76,Open-Meteo Historical Weather API
Suez,2022-01-09,3,18.0,11.6,60,Open-Meteo Historical Weather API
Suez,2022-01-10,0,17.4,7.8,60,Open-Meteo Historical Weather API
Suez,2022-01-11,0,18.5,7.6,67,Open-Meteo Historical Weather API
Suez,2022-01-12,3,19.6,11.6,65,Open-Meteo Historical Weather API
Suez,2022-01-13,3,19.9,10.2,48,Open-Meteo Historical Weather API
Suez,2022-01-14,3,17.1,9.6,67,Open-Meteo Historical Weather API
Suez,2022-01-15,51,16.1,7.8,57,Open-Meteo Historical Weather API
Suez,2022-01-16,51,17.1,8.2,64,Open-Meteo Historical Weather API
Suez,2022-01-17,51,14.1,6.6,65,Open-Meteo Historical Weather API
Suez,2022-01-18,1,14.1,4.9,65,Open-Meteo Historical Weather API
Suez,2022-01-19,55,13.9,7.8,58,Open-Meteo Historical Weather API
Suez,2022-01-20,3,14.5,5.5,57,Open-Meteo Historical Weather API
Suez,2022-01-21,1,15.6,3.8,61,Open-Meteo Historical Weather API
Suez,2022-01-22,0,15.9,5.1,63,Open-Meteo Historical Weather API
Suez,2022-01-23,3,19.0,8.4,53,Open-Meteo Historical Weather API
Suez,2022-01-24,3,14.9,7.8,62,Open-Meteo Historical Weather API
Suez,2022-01-25,2,15.3,7.8,53,Open-Meteo Historical Weather API
Suez,2022-01-26,51,12.3,6.8,61,Open-Meteo Historical Weather API
Suez,2022-01-27,3,14.6,6.2,61,Open-Meteo Historical Weather API
Suez,2022-01-28,51,15.3,8.3,61,Open-Meteo Historical Weather API
Suez,2022-01-29,3,15.9,9.1,59,Open-Meteo Historical Weather API
Suez,2022-01-30,1,16.9,9.4,59,Open-Meteo Historical Weather API
Suez,2022-01-31,3,16.1,8.4,56,Open-Meteo Historical Weather API
Suez,2022-02-01,1,17.3,9.3,69,Open-Meteo Historical Weather API
Suez,2022-02-02,3,18.0,10.9,66,Open-Meteo Historical Weather API
Suez,2022-02-03,1,19.4,9.6,53,Open-Meteo Historical Weather API
Suez,2022-02-04,51,16.9,9.1,55,Open-Meteo Historical Weather API
Suez,2022-02-05,2,17.2,8.1,61,Open-Meteo Historical Weather API
Suez,2022-02-06,0,17.9,9.2,63,Open-Meteo Historical Weather API
Suez,2022-02-07,0,20.5,11.5,61,Open-Meteo Historical Weather API
Suez,2022-02-08,0,22.8,12.4,47,Open-Meteo Historical Weather API
Suez,2022-02-09,3,18.4,11.8,45,Open-Meteo Historical Weather API
Suez,2022-02-10,3,16.6,7.9,53,Open-Meteo Historical Weather API
Suez,2022-02-11,2,17.9,7.7,56,Open-Meteo Historical Weather API
Suez,2022-02-12,0,20.5,7.7,58,Open-Meteo Historical Weather API
Suez,2022-02-13,3,20.9,9.1,63,Open-Meteo Historical Weather API
Suez,2022-02-14,3,18.9,9.8,61,Open-Meteo Historical Weather API
Suez,2022-02-15,3,18.8,10.8,66,Open-Meteo Historical Weather API
Suez,2022-02-16,3,18.6,7.7,64,Open-Meteo Historical Weather API
Suez,2022-02-17,3,19.3,10.3,64,Open-Meteo Historical Weather API
Suez,2022-02-18,51,20.1,9.6,70,Open-Meteo Historical Weather API
Suez,2022-02-19,63,15.8,9.9,69,Open-Meteo Historical Weather API
Suez,2022-02-20,0,17.5,6.8,75,Open-Meteo Historical Weather API
Suez,2022-02-21,3,19.5,12.0,68,Open-Meteo Historical Weather API
Suez,2022-02-22,3,21.5,13.3,62,Open-Meteo Historical Weather API
Suez,2022-02-23,3,21.4,13.6,57,Open-Meteo Historical Weather API
Suez,2022-02-24,3,19.0,8.9,63,Open-Meteo Historical Weather API
Suez,2022-02-25,3,18.7,11.3,57,Open-Meteo Historical Weather API
Suez,2022-02-26,2,18.8,9.9,57,Open-Meteo Historical Weather API
Suez,2022-02-27,3,20.1,9.9,63,Open-Meteo Historical Weather API
Suez,2022-02-28,3,21.0,8.7,58,Open-Meteo Historical Weather API
Suez,2022-03-01,3,24.6,10.4,50,Open-Meteo Historical Weather API
Suez,2022-03-02,3,24.2,12.6,43,Open-Meteo Historical Weather API
Suez,2022-03-03,3,20.2,13.2,43,Open-Meteo Historical Weather API
Suez,2022-03-04,3,18.5,8.9,55,Open-Meteo Historical Weather API
Suez,2022-03-05,3,23.5,10.9,50,Open-Meteo Historical Weather API
Suez,2022-03-06,53,27.1,16.1,41,Open-Meteo Historical Weather API
Suez,2022-03-07,3,22.1,14.0,64,Open-Meteo Historical Weather API
Suez,2022-03-08,3,22.8,12.6,54,Open-Meteo Historical Weather API
Suez,2022-03-09,3,23.1,13.2,66,Open-Meteo Historical Weather API
Suez,2022-03-10,51,20.6,11.4,57,Open-Meteo Historical Weather API
Suez,2022-03-11,3,16.4,9.2,48,Open-Meteo Historical Weather API
Suez,2022-03-12,3,15.0,7.2,50,Open-Meteo Historical Weather API
Suez,2022-03-13,3,17.6,5.9,54,Open-Meteo Historical Weather API
Suez,2022-03-14,3,15.8,6.3,46,Open-Meteo Historical Weather API
Suez,2022-03-15,3,15.8,6.5,53,Open-Meteo Historical Weather API
Suez,2022-03-16,3,16.2,6.3,47,Open-Meteo Historical Weather API
Suez,2022-03-17,0,18.4,4.9,51,Open-Meteo Historical Weather API
Suez,2022-03-18,0,20.0,7.3,59,Open-Meteo Historical Weather API
Suez,2022-03-19,3,19.5,8.9,62,Open-Meteo Historical Weather API
Suez,2022-03-20,3,17.9,9.6,49,Open-Meteo Historical Weather API
Suez,2022-03-21,53,16.8,8.6,54,Open-Meteo Historical Weather API
Suez,2022-03-22,3,16.2,8.9,61,Open-Meteo Historical Weather API
Suez,2022-03-23,51,18.1,7.9,48,Open-Meteo Historical Weather API
Suez,2022-03-24,51,17.9,8.3,45,Open-Meteo Historical Weather API
Suez,2022-03-25,3,18.4,9.2,50,Open-Meteo Historical Weather API
Suez,2022-03-26,0,20.9,8.9,47,Open-Meteo Historical Weather API
Suez,2022-03-27,2,21.0,8.8,58,Open-Meteo Historical Weather API
Suez,2022-03-28,0,22.6,9.5,60,Open-Meteo Historical Weather API
Suez,2022-03-29,3,25.9,10.9,57,Open-Meteo Historical Weather API
Suez,2022-03-30,2,26.2,11.1,44,Open-Meteo Historical Weather API
Suez,2022-03-31,3,29.9,12.8,28,Open-Meteo Historical Weather API
Suez,2022-04-01,3,31.1,13.4,28,Open-Meteo Historical Weather API
Suez,2022-04-02,3,33.8,17.9,19,Open-Meteo Historical Weather API
Suez,2022-04-03,3,30.2,17.9,27,Open-Meteo Historical Weather API
Suez,2022-04-04,3,33.1,15.9,26,Open-Meteo Historical Weather API
Suez,2022-04-05,3,35.9,18.4,18,Open-Meteo Historical Weather API
Suez,2022-04-06,3,37.8,20.5,16,Open-Meteo Historical Weather API
Suez,2022-04-07,3,33.3,18.2,31,Open-Meteo Historical Weather API
Suez,2022-04-08,3,31.0,17.6,34,Open-Meteo Historical Weather API
Suez,2022-04-09,3,27.4,12.9,60,Open-Meteo Historical Weather API
Suez,2022-04-10,3,29.0,14.5,58,Open-Meteo Historical Weather API
Suez,2022-04-11,2,28.0,15.2,59,Open-Meteo Historical Weather API
Suez,2022-04-12,3,21.9,14.3,54,Open-Meteo Historical Weather API
Suez,2022-04-13,3,23.1,11.3,59,Open-Meteo Historical Weather API
Suez,2022-04-14,1,24.4,12.6,59,Open-Meteo Historical Weather API
Suez,2022-04-15,2,26.1,11.9,60,Open-Meteo Historical Weather API
Suez,2022-04-16,3,31.5,13.5,41,Open-Meteo Historical Weather API
Suez,2022-04-17,3,32.5,19.4,19,Open-Meteo Historical Weather API
Suez,2022-04-18,3,32.3,20.1,35,Open-Meteo Historical Weather API
Suez,2022-04-19,3,28.5,16.6,54,Open-Meteo Historical Weather API
Suez,2022-04-20,1,24.0,14.0,62,Open-Meteo Historical Weather API
Suez,2022-04-21,3,24.9,12.9,62,Open-Meteo Historical Weather API
Suez,2022-04-22,3,25.5,13.0,66,Open-Meteo Historical Weather API
Suez,2022-04-23,3,28.9,15.2,61,Open-Meteo Historical Weather API
Suez,2022-04-24,0,30.0,14.5,45,Open-Meteo Historical Weather API
Suez,2022-04-25,0,31.3,16.8,49,Open-Meteo Historical Weather API
Suez,2022-04-26,3,31.9,18.4,46,Open-Meteo Historical Weather API
Suez,2022-04-27,1,29.4,16.5,47,Open-Meteo Historical Weather API
Suez,2022-04-28,0,29.8,15.6,45,Open-Meteo Historical Weather API
Suez,2022-04-29,3,31.1,16.5,32,Open-Meteo Historical Weather API
Suez,2022-04-30,1,33.5,20.7,38,Open-Meteo Historical Weather API
Suez,2022-05-01,3,31.1,17.3,40,Open-Meteo Historical Weather API
Suez,2022-05-02,3,33.0,17.2,38,Open-Meteo Historical Weather API
Suez,2022-05-03,3,34.0,22.0,31,Open-Meteo Historical Weather API
Suez,2022-05-04,2,28.0,18.0,52,Open-Meteo Historical Weather API
Suez,2022-05-05,0,27.2,15.4,47,Open-Meteo Historical Weather API
Suez,2022-05-06,0,27.0,14.9,46,Open-Meteo Historical Weather API
Suez,2022-05-07,3,26.2,13.1,49,Open-Meteo Historical Weather API
Suez,2022-05-08,3,30.1,15.8,33,Open-Meteo Historical Weather API
Suez,2022-05-09,0,34.4,19.5,30,Open-Meteo Historical Weather API
Suez,2022-05-10,1,30.0,17.0,48,Open-Meteo Historical Weather API
Suez,2022-05-11,3,30.1,17.5,48,Open-Meteo Historical Weather API
Suez,2022-05-12,1,30.0,16.7,53,Open-Meteo Historical Weather API
Suez,2022-05-13,2,34.7,16.8,43,Open-Meteo Historical Weather API
Suez,2022-05-14,3,30.1,19.4,45,Open-Meteo Historical Weather API
Suez,2022-05-15,3,28.9,18.8,44,Open-Meteo Historical Weather API
Suez,2022-05-16,3,27.0,15.9,62,Open-Meteo Historical Weather API
Suez,2022-05-17,3,30.9,17.0,57,Open-Meteo Historical Weather API
Suez,2022-05-18,0,32.1,17.5,48,Open-Meteo Historical Weather API
Suez,2022-05-19,3,33.8,18.4,42,Open-Meteo Historical Weather API
Suez,2022-05-20,3,35.8,19.7,27,Open-Meteo Historical Weather API
Suez,2022-05-21,3,30.8,19.9,53,Open-Meteo Historical Weather API
Suez,2022-05-22,2,29.3,17.0,37,Open-Meteo Historical Weather API
Suez,2022-05-23,0,32.9,19.1,36,Open-Meteo Historical Weather API
Suez,2022-05-24,0,33.3,18.3,41,Open-Meteo Historical Weather API
Suez,2022-05-25,0,32.5,19.1,54,Open-Meteo Historical Weather API
Suez,2022-05-26,0,32.8,18.9,55,Open-Meteo Historical Weather API
Suez,2022-05-27,0,33.2,19.6,54,Open-Meteo Historical Weather API
Suez,2022-05-28,0,34.5,19.7,46,Open-Meteo Historical Weather API
Suez,2022-05-29,0,36.1,20.4,37,Open-Meteo Historical Weather API
Suez,2022-05-30,0,38.3,22.0,31,Open-Meteo Historical Weather API
Suez,2022-05-31,0,35.0,22.5,39,Open-Meteo Historical Weather API
Suez,2022-06-01,3,31.8,20.4,55,Open-Meteo Historical Weather API
Suez,2022-06-02,0,33.8,19.5,51,Open-Meteo Historical Weather API
Suez,2022-06-03,0,34.0,20.2,48,Open-Meteo Historical Weather API
Suez,2022-06-04,0,36.0,21.3,48,Open-Meteo Historical Weather API
Suez,2022-06-05,0,35.8,22.0,48,Open-Meteo Historical Weather API
Suez,2022-06-06,3,34.3,20.8,57,Open-Meteo Historical Weather API
Suez,2022-06-07,3,35.2,21.0,55,Open-Meteo Historical Weather API
Suez,2022-06-08,0,36.2,22.0,49,Open-Meteo Historical Weather API
Suez,2022-06-09,0,38.8,22.2,29,Open-Meteo Historical Weather API
Suez,2022-06-10,1,39.0,24.2,36,Open-Meteo Historical Weather API
Suez,2022-06-11,0,41.2,23.6,27,Open-Meteo Historical Weather API
Suez,2022-06-12,0,35.7,24.6,40,Open-Meteo Historical Weather API
Suez,2022-06-13,1,34.2,22.1,55,Open-Meteo Historical Weather API
Suez,2022-06-14,1,34.7,22.1,48,Open-Meteo Historical Weather API
Suez,2022-06-15,0,32.7,21.5,58,Open-Meteo Historical Weather API
Suez,2022-06-16,1,33.1,21.7,62,Open-Meteo Historical Weather API
Suez,2022-06-17,3,34.2,22.2,61,Open-Meteo Historical Weather API
Suez,2022-06-18,2,34.0,21.8,56,Open-Meteo Historical Weather API
Suez,2022-06-19,0,33.1,20.7,54,Open-Meteo Historical Weather API
Suez,2022-06-20,3,32.5,20.2,59,Open-Meteo Historical Weather API
Suez,2022-06-21,1,34.0,20.4,58,Open-Meteo Historical Weather API
Suez,2022-06-22,0,34.9,20.7,42,Open-Meteo Historical Weather API
Suez,2022-06-23,0,36.3,21.3,46,Open-Meteo Historical Weather API
Suez,2022-06-24,0,38.0,23.5,40,Open-Meteo Historical Weather API
Suez,2022-06-25,0,35.8,24.9,48,Open-Meteo Historical Weather API
Suez,2022-06-26,0,34.4,20.6,50,Open-Meteo Historical Weather API
Suez,2022-06-27,0,36.3,22.0,47,Open-Meteo Historical Weather API
Suez,2022-06-28,0,34.0,21.8,54,Open-Meteo Historical Weather API
Suez,2022-06-29,0,34.2,23.1,52,Open-Meteo Historical Weather API
Suez,2022-06-30,2,35.3,23.1,52,Open-Meteo Historical Weather API
Suez,2022-07-01,1,35.2,23.8,54,Open-Meteo Historical Weather API
Suez,2022-07-02,0,35.1,23.0,50,Open-Meteo Historical Weather API
Suez,2022-07-03,0,36.0,23.8,43,Open-Meteo Historical Weather API
Suez,2022-07-04,0,37.6,24.4,42,Open-Meteo Historical Weather API
Suez,2022-07-05,0,37.0,24.9,40,Open-Meteo Historical Weather API
Suez,2022-07-06,0,36.5,21.9,48,Open-Meteo Historical Weather API
Suez,2022-07-07,0,35.8,21.4,50,Open-Meteo Historical Weather API
Suez,2022-07-08,1,35.2,22.8,54,Open-Meteo Historical Weather API
Suez,2022-07-09,1,36.2,22.5,51,Open-Meteo Historical Weather API
Suez,2022-07-10,1,36.3,22.2,51,Open-Meteo Historical Weather API
Suez,2022-07-11,0,33.1,22.9,57,Open-Meteo Historical Weather API
Suez,2022-07-12,0,34.2,22.4,56,Open-Meteo Historical Weather API
Suez,2022-07-13,1,35.2,22.8,58,Open-Meteo Historical Weather API
