Governorate,Condition,High Temp (C),Low Temp (C),Date
Qena,mostly sunny,40.0,22.8,2022-06-04
Qena,mostly sunny,38.9,23.9,2022-06-05
Qena,mostly sunny,38.9,25.0,2022-06-06
Qena,mostly sunny,37.8,25.0,2022-06-07
Qena,mostly sunny,38.9,26.1,2022-06-08
Qena,mostly sunny,41.1,25.0,2022-06-09
Qena,mostly sunny,42.2,25.0,2022-06-10
Qena,mostly sunny,42.8,26.1,2022-06-11
Qena,mostly sunny,37.8,27.2,2022-06-12
Qena,mostly sunny,40.0,23.9,2022-06-13
Qena,mostly sunny,37.2,22.8,2022-06-14
Qena,mostly sunny,37.8,23.9,2022-06-15
Qena,mostly sunny,36.1,23.9,2022-06-16
Qena,mostly sunny,33.9,-17.8,2022-06-17
Qena,mostly sunny,33.9,22.8,2022-06-18
Qena,mostly sunny,33.9,22.2,2022-06-19
Qena,mostly sunny,37.2,23.9,2022-07-01
Qena,mostly sunny,38.9,23.9,2022-07-02
Qena,mostly sunny,37.8,23.9,2022-07-03
Qena,mostly sunny,41.1,23.9,2022-07-04
Qena,mostly sunny,40.0,27.2,2022-07-05
Qena,mostly sunny,40.0,26.1,2022-07-06
Qena,mostly sunny,38.9,26.1,2022-07-07
Qena,mostly sunny,36.1,-17.8,2022-07-08
Qena,mostly sunny,36.1,23.9,2022-07-09
Qena,mostly sunny,40.0,23.9,2022-07-10
Qena,mostly sunny,36.1,25.0,2022-07-11
Qena,mostly sunny,33.9,22.2,2022-07-12
Qena,mostly sunny,35.0,22.8,2022-07-13
Qena,mostly sunny,35.0,21.1,2022-07-14
Qena,mostly sunny,36.1,21.1,2022-07-15
Qena,mostly sunny,36.1,22.8,2022-07-16
Qena,mostly sunny,36.1,23.9,2022-07-17
Qena,mostly sunny,37.2,22.8,2022-07-18
Qena,mostly sunny,38.9,25.0,2022-07-19
Qena,mostly sunny,37.8,26.1,2022-07-20
Qena,mostly sunny,36.1,23.9,2022-07-21
Qena,mostly sunny,35.0,22.8,2022-07-22
Qena,mostly sunny,36.1,22.8,2022-07-23
Qena,mostly sunny,35.0,22.8,2022-07-24
Qena,mostly sunny,37.2,22.2,2022-07-25
Qena,mostly sunny,40.0,23.9,2022-07-26
Qena,mostly sunny,38.9,23.9,2022-07-27
Qena,mostly sunny,38.9,23.9,2022-07-28
Qena,mostly sunny,38.9,23.9,2022-07-29
Qena,mostly sunny,38.9,25.0,2022-07-30
Qena,mostly sunny,37.8,23.9,2022-07-31
Qena,mostly sunny,37.8,23.9,2022-08-01
Qena,mostly sunny,37.8,23.9,2022-08-02
Qena,mostly sunny,37.8,25.0,2022-08-03
Qena,mostly sunny,37.8,25.0,2022-08-04
Qena,mostly sunny,37.2,25.0,2022-08-05
Qena,mostly sunny,37.2,25.0,2022-08-06
Qena,mostly sunny,36.1,23.9,2022-08-07
Qena,mostly sunny,37.2,25.0,2022-08-08
Qena,mostly sunny,37.8,26.1,2022-08-09
Qena,mostly sunny,37.2,26.1,2022-08-10
Qena,mostly sunny,37.2,23.9,2022-08-11
Qena,mostly sunny,37.8,25.0,2022-08-12
Qena,mostly sunny,35.0,23.9,2022-08-13
Qena,mostly sunny,35.0,22.2,2022-08-14
Qena,mostly sunny,36.1,23.9,2022-08-15
Qena,mostly sunny,37.2,23.9,2022-08-16
Qena,mostly sunny,35.0,23.9,2022-08-17
Qena,mostly sunny,35.0,22.2,2022-08-18
Qena,mostly sunny,37.8,22.8,2022-08-19
Qena,mostly sunny,38.9,-17.8,2022-08-20
Qena,mostly sunny,40.0,26.1,2022-08-21
Qena,mostly sunny,42.2,23.9,2022-08-22
Qena,mostly sunny,42.8,27.2,2022-08-23
Qena,mostly sunny,42.8,27.8,2022-08-24
Qena,mostly sunny,37.2,26.1,2022-08-25
Qena,mostly sunny,33.9,25.0,2022-08-26
Qena,mostly sunny,37.2,23.9,2022-08-27
Qena,mostly sunny,37.8,23.9,2022-08-28
Qena,mostly sunny,38.9,25.0,2022-08-29
Qena,mostly sunny,37.2,25.0,2022-08-30
Qena,mostly sunny,35.0,23.9,2022-08-31
Qena,mostly sunny,35.0,23.9,2022-09-01
Qena,mostly sunny,35.0,26.1,2022-09-02
Qena,mostly sunny,36.1,23.9,2022-09-03
Qena,mostly sunny,33.9,22.8,2022-09-04
Qena,mostly sunny,33.9,22.8,2022-09-05
Qena,mostly sunny,32.8,22.8,2022-09-06
Qena,mostly sunny,33.9,22.8,2022-09-07
Qena,mostly sunny,33.9,22.8,2022-09-08
Qena,mostly sunny,33.9,22.8,2022-09-09
Qena,mostly sunny,33.9,22.8,2022-09-10
Qena,mostly sunny,36.1,-17.8,2022-09-11
Qena,mostly sunny,35.0,21.1,2022-09-12
Qena,mostly sunny,36.1,22.8,2022-09-13
Qena,mostly sunny,35.0,22.2,2022-09-14
Qena,mostly sunny,33.9,21.1,2022-09-15
Qena,mostly sunny,32.8,18.9,2022-09-16
Qena,mostly sunny,33.9,21.1,2022-09-17
Qena,mostly sunny,35.0,20.0,2022-09-18
Qena,mostly sunny,35.0,20.0,2022-09-19
Qena,mostly sunny,35.0,21.1,2022-09-20
Qena,mostly sunny,32.8,21.1,2022-09-21
Qena,mostly sunny,37.2,22.2,2022-09-22
Qena,mostly sunny,40.0,23.9,2022-09-23
Qena,mostly sunny,41.1,23.9,2022-09-24
Qena,mostly sunny,42.8,23.9,2022-09-25
Qena,mostly sunny,42.8,26.1,2022-09-26
Qena,mostly sunny,42.8,23.9,2022-09-27
Qena,mostly sunny,40.0,23.9,2022-09-28
Qena,mostly sunny,38.9,22.2,2022-09-29
Qena,mostly sunny,42.2,27.2,2022-09-30
Qena,mostly sunny,41.1,25.0,2022-10-01
Qena,mostly sunny,35.0,22.8,2022-10-02
Qena,mostly sunny,35.0,22.8,2022-10-03
Qena,mostly sunny,31.1,20.0,2022-10-04
Qena,mostly sunny,32.2,18.9,2022-10-05
Qena,mostly sunny,31.1,20.0,2022-10-06
Qena,mostly sunny,27.8,18.9,2022-10-07
Qena,mostly sunny,28.9,17.2,2022-10-08
Qena,mostly sunny,28.9,17.8,2022-10-09
Qena,mostly sunny,30.0,22.2,2022-10-11
Qena,mostly sunny,30.0,17.8,2022-10-12
Qena,mostly sunny,28.9,17.8,2022-10-13
Qena,mostly sunny,30.0,17.2,2022-10-14
Qena,mostly sunny,32.2,17.2,2022-10-15
Qena,mostly sunny,31.1,20.0,2022-10-16
Qena,mostly sunny,30.0,18.9,2022-10-17
Qena,mostly sunny,28.9,17.8,2022-10-18
Qena,mostly sunny,36.1,15.0,2022-10-19
Qena,partly cloudy,27.2,17.2,2022-10-20
Qena,mostly sunny,27.8,17.2,2022-10-21
Qena,mostly sunny,28.9,16.1,2022-10-22
Qena,mostly sunny,27.2,17.2,2022-10-23
Qena,mostly sunny,27.2,13.9,2022-10-24
Qena,mostly sunny,26.1,16.1,2022-10-25
Qena,mostly sunny,27.2,15.0,2022-10-26
Qena,mostly sunny,27.8,16.1,2022-10-27
Qena,mostly sunny,27.8,17.2,2022-10-28
Qena,mostly sunny,27.8,17.8,2022-10-29
Qena,mostly sunny,27.8,16.1,2022-10-30
Qena,mostly sunny,28.9,15.0,2022-10-31
Qena,mostly sunny,27.2,15.0,2022-11-01
Qena,mostly sunny,27.2,13.9,2022-11-02
Qena,mostly sunny,25.0,13.9,2022-11-03
Qena,mostly sunny,26.1,13.9,2022-11-04
Qena,mostly sunny,26.1,13.9,2022-11-05
Qena,mostly sunny,25.0,13.9,2022-11-06
Qena,mostly sunny,27.2,12.8,2022-11-07
Qena,mostly sunny,25.0,13.9,2022-11-08
Qena,mostly sunny,23.9,12.8,2022-11-09
Qena,mostly sunny,26.1,12.2,2022-11-10
Qena,mostly sunny,23.9,11.1,2022-11-11
Qena,mostly sunny,23.9,12.8,2022-11-12
Qena,mostly sunny,25.0,12.2,2022-11-13
Qena,mostly sunny,27.8,13.9,2022-11-14
Qena,mostly sunny,25.0,12.2,2022-11-15
Qena,mostly sunny,22.8,11.1,2022-11-16
Qena,mostly sunny,22.2,12.8,2022-11-17
Qena,mostly sunny,23.9,12.8,2022-11-18
Qena,mostly sunny,26.1,12.2,2022-11-19
Qena,mostly sunny,27.8,12.2,2022-11-20
Qena,mostly sunny,28.9,13.9,2022-11-21
Qena,mostly sunny,26.1,13.9,2022-11-22
Qena,mostly sunny,25.0,12.8,2022-11-23
Qena,mostly sunny,23.9,12.2,2022-11-24
Qena,mostly sunny,22.8,12.2,2022-11-25
Qena,mostly sunny,22.2,12.2,2022-11-26
Qena,mostly sunny,22.2,10.0,2022-11-27
Qena,partly cloudy,22.8,12.8,2022-11-28
Qena,mostly sunny,25.0,12.2,2022-11-29
Qena,mostly sunny,23.9,10.0,2022-11-30
Qena,mostly sunny,23.9,10.0,2022-12-01
Qena,mostly sunny,23.9,11.1,2022-12-02
Qena,mostly sunny,22.2,10.0,2022-12-03
Qena,mostly sunny,22.8,12.8,2022-12-04
Qena,mostly sunny,22.2,12.2,2022-12-05
Qena,mostly sunny,21.1,10.0,2022-12-06
Qena,mostly sunny,22.2,8.9,2022-12-07
Qena,mostly sunny,22.8,8.9,2022-12-08
Qena,mostly sunny,26.1,8.9,2022-12-09
Qena,mostly sunny,23.9,12.2,2022-12-10
Qena,mostly sunny,23.9,8.9,2022-12-11
Qena,mostly sunny,27.8,8.9,2022-12-12
Qena,mostly sunny,22.8,11.1,2022-12-13
Qena,mostly sunny,23.9,12.2,2022-12-14
Qena,mostly sunny,26.1,11.1,2022-12-15
Qena,mostly sunny,23.9,11.1,2022-12-16
Qena,mostly sunny,25.0,11.1,2022-12-17
Qena,mostly sunny,23.9,10.0,2022-12-18
Qena,mostly sunny,23.9,10.0,2022-12-19
Qena,mostly sunny,21.1,11.1,2022-12-20
Qena,foggy,20.0,10.0,2022-12-21
Qena,partly cloudy,18.9,10.0,2022-12-22
Qena,partly cloudy,17.2,8.9,2022-12-23
Qena,mostly sunny,21.1,11.1,2022-12-24
Qena,mostly sunny,20.0,8.9,2022-12-25
Qena,mostly sunny,21.1,10.0,2022-12-26
Qena,mostly sunny,20.0,8.9,2022-12-27
Qena,mostly sunny,20.0,7.8,2022-12-28
Qena,mostly sunny,18.9,6.1,2022-12-29
Qena,mostly sunny,18.9,7.2,2022-12-30
Qena,partly cloudy,16.1,7.8,2022-12-31
Qena,foggy,17.8,7.8,2023-01-01
Qena,foggy,17.8,-17.8,2023-01-02
Qena,mostly sunny,21.1,7.2,2023-01-03
Qena,mostly cloudy,17.8,7.8,2023-01-04
Qena,mostly sunny,17.8,8.9,2023-01-05
Qena,mostly sunny,18.9,7.2,2023-01-06
Qena,partly cloudy,18.9,6.1,2023-01-07
Qena,mostly sunny,20.0,8.9,2023-01-08
Qena,mostly sunny,17.8,7.2,2023-01-09
Qena,mostly sunny,18.9,7.8,2023-01-10
Qena,mostly sunny,18.9,7.2,2023-01-11
Qena,mostly sunny,20.0,7.8,2023-01-12
Qena,mostly sunny,17.8,6.1,2023-01-13
Qena,mostly sunny,18.9,6.1,2023-01-14
Qena,mostly sunny,18.9,7.2,2023-01-15
Qena,mostly sunny,18.9,7.2,2023-01-16
Qena,mostly sunny,17.8,6.1,2023-01-17
Qena,mostly sunny,21.1,6.1,2023-01-18
Qena,mostly sunny,22.2,7.2,2023-01-19
Qena,mostly sunny,22.2,6.1,2023-01-20
Qena,mostly sunny,20.0,6.1,2023-01-21
Qena,mostly sunny,20.0,6.1,2023-01-22
Qena,mostly sunny,21.1,6.1,2023-01-23
Qena,mostly sunny,20.0,7.8,2023-01-24
Qena,mostly sunny,22.2,7.8,2023-01-25
Qena,mostly sunny,22.8,7.2,2023-01-26
Qena,mostly sunny,26.1,8.9,2023-01-27
Qena,mostly sunny,30.0,12.8,2023-01-28
Qena,mostly sunny,28.9,12.2,2023-01-29
Qena,mostly sunny,22.8,10.0,2023-01-30
Qena,mostly sunny,17.2,7.8,2023-01-31
Qena,mostly sunny,17.8,7.2,2023-02-01
Qena,mostly sunny,17.2,6.1,2023-02-02
Qena,mostly sunny,17.8,6.1,2023-02-03
Qena,mostly sunny,17.8,6.1,2023-02-04
Qena,mostly sunny,18.9,6.1,2023-02-05
Qena,mostly sunny,17.2,6.1,2023-02-06
Qena,mostly sunny,16.1,5.0,2023-02-07
Qena,mostly sunny,16.1,3.9,2023-02-08
Qena,mostly sunny,17.8,6.1,2023-02-09
Qena,mostly sunny,22.2,7.2,2023-02-10
Qena,mostly sunny,20.0,6.1,2023-02-11
Qena,mostly sunny,17.2,6.1,2023-02-12
Qena,mostly sunny,17.2,-17.8,2023-02-13
Qena,mostly sunny,17.2,3.9,2023-02-14
Qena,mostly sunny,17.8,5.0,2023-02-15
Qena,mostly sunny,18.9,5.0,2023-02-16
Qena,mostly sunny,18.9,6.1,2023-02-17
Qena,mostly sunny,21.1,6.1,2023-02-18
Qena,mostly sunny,21.1,6.1,2023-02-19
Qena,mostly sunny,20.0,7.2,2023-02-20
Qena,mostly sunny,18.9,7.2,2023-02-21
Qena,mostly sunny,18.9,7.2,2023-02-22
Qena,mostly sunny,17.8,7.2,2023-02-23
Qena,tornado,16.1,12.8,2023-02-25
Qena,mostly sunny,22.8,7.8,2023-02-26
Qena,mostly sunny,26.1,7.8,2023-02-27
Qena,mostly sunny,30.0,10.0,2023-02-28
Qena,mostly sunny,32.2,12.8,2023-03-01
Qena,mostly sunny,33.9,15.0,2023-03-02
Qena,mostly sunny,31.1,13.9,2023-03-03
Qena,mostly sunny,35.0,12.8,2023-03-04
Qena,mostly sunny,37.2,20.0,2023-03-05
Qena,mostly sunny,23.9,13.9,2023-03-06
Qena,mostly sunny,22.2,12.2,2023-03-07
Qena,mostly sunny,22.2,10.0,2023-03-08
Qena,mostly sunny,27.2,11.1,2023-03-09
Qena,mostly sunny,27.2,12.8,2023-03-10
Qena,mostly sunny,28.9,12.8,2023-03-11
Qena,mostly sunny,30.0,12.8,2023-03-12
Qena,mostly sunny,28.9,13.9,2023-03-13
Qena,mostly sunny,22.8,13.9,2023-03-14
Qena,mostly sunny,22.2,8.9,2023-03-15
Qena,mostly sunny,26.1,8.9,2023-03-16
Qena,mostly sunny,27.8,12.2,2023-03-17
Qena,mostly sunny,23.9,12.2,2023-03-18
Qena,mostly sunny,22.2,8.9,2023-03-19
Qena,mostly sunny,21.1,8.9,2023-03-20
Qena,mostly sunny,22.8,10.0,2023-03-21
Qena,mostly sunny,28.9,11.1,2023-03-22
Qena,mostly sunny,31.1,16.1,2023-03-23
Qena,mostly sunny,33.9,17.2,2023-03-24
Qena,partly cloudy,25.0,15.0,2023-03-25
Qena,mostly sunny,23.9,12.2,2023-03-26
Qena,mostly sunny,27.2,11.1,2023-03-27
Qena,mostly sunny,28.9,12.2,2023-03-28
Qena,mostly sunny,27.8,12.8,2023-03-29
Qena,mostly sunny,20.0,10.0,2023-03-30
Qena,mostly sunny,22.2,7.8,2023-03-31
Qena,mostly sunny,22.8,7.8,2023-04-01
Qena,mostly sunny,27.8,10.0,2023-04-02
Qena,mostly sunny,31.1,12.2,2023-04-03
Qena,mostly sunny,32.8,15.0,2023-04-04
Qena,mostly sunny,27.8,15.0,2023-04-05
Qena,mostly sunny,28.9,12.8,2023-04-06
Qena,mostly sunny,36.1,15.0,2023-04-07
Qena,mostly sunny,37.8,18.9,2023-04-08
Qena,mostly sunny,37.8,20.0,2023-04-09
